0.3 0 0 0 0.5 0 0.3 -0.3 -0.5 -0.3 -0.1 -0.1 0.1 0.3 0 0.4 0 -0.4 0.4 0 0.4 0 0 -0.1 -0.3 -0.5 0 0 0.3 -0.2 -0.3 0.2 0.3 0.2 0.2 -0.4 -0.5 0.1 -0.5 0.5 0.3 0.2 0.4 0 -0.3 0 -0.4 -0.3 0.1 -0.2 0.4 0.3 0 0.5 -0.2 0.4 0 0.2 -0.1 0.4 0.2 -0.3 0 0 -0.2 0.5 0.2 0.2 0.4 0.4 0 0.3 -0.2 -0.2 -0.5 0.4 -0.5 -0.5 -0.4 0.5 0.2 0 -0.3 -0.3 -0.3 -0.4 -0.3 0 0.4 0.5 -0.3 -0.2 0.1 0.4 -0.4 -0.5 0.3 -0.1 0.4 -0.4 0 0.3 0.2 0 0 -0.2 -0.1 0.5 0.4 -0.1 0.2 0.1 0.5 0.2 0.5 0.5 0.1 0.2 -0.4 0.5 0.5 -0.1 0 0 0 -0.5 0.3 0.4 
-0.4 -0.5 0.1 0 0.3 0.1 0 -0.5 0 0.4 0.2 0.3 0.2 0.3 0 -0.4 0 0 0 0 0 0.4 0.5 -0.4 -0.5 0 -0.4 -0.2 0.5 -0.4 -0.2 0.1 -0.4 0.1 0 -0.3 -0.5 -0.3 0.2 -0.4 -0.3 0 0.3 0 0.5 0.3 0.5 0.3 -0.2 0.5 -0.1 0 -0.5 -0.5 -0.5 -0.4 0.3 0 0.1 0 0.1 -0.4 0 -0.1 0.1 0.1 -0.2 -0.2 -0.3 -0.4 0.1 0 0.5 -0.5 0.4 -0.2 -0.1 -0.2 -0.2 -0.1 0 -0.3 0.2 0 -0.4 0.3 -0.5 0.4 0.1 -0.2 -0.4 0 -0.5 0.2 0.4 0.4 0.5 -0.4 -0.4 0.3 0.1 0 0.2 0 -0.3 0.2 -0.2 -0.3 0.3 -0.4 -0.1 0.3 0.1 0.4 -0.2 -0.5 -0.1 -0.5 0.5 -0.1 0.5 0.4 0.1 -0.2 0.4 0.4 0.4 -0.4 
-0.499404 0.200058 0.0999869 -0.100926 -0.301682 -0.298751 0.200875 0.500701 0.200004 -0.200001 -0.378078 0.400008 1.77627e-06 7.58849e-05 0.500053 -0.295599 -0.500018 -0.30264 -2.07873e-05 0.00885073 -0.119527 -0.207941 0.501822 -0.399976 0.405007 0.497973 0.19999 -0.201124 0.100262 -0.399826 0.00767905 -0.191884 -0.200039 -0.199543 0.499932 0.400213 -0.288669 0.299864 -0.301574 -0.100433 -0.490934 0.100265 -0.199955 -0.0999771 -0.202337 -0.199965 0.390025 0.197434 0.105903 0.399992 -0.50015 0.00964495 0.399345 -0.103169 -0.200059 -0.00249394 -0.0660722 -7.36727e-06 -0.499976 -0.199917 -0.195147 -0.41583 0.110458 0.0161008 -0.199281 0.00866021 -0.500531 -0.00322478 -0.110439 -0.117688 -0.200206 -0.179904 -0.499842 0.399936 0.301031 0.3 -0.300341 -0.0999916 -0.494023 -0.200005 0.299243 0.302777 0.400005 -0.211643 -0.29999 0.00106194 -0.20313 0.000261174 -0.399985 0.301724 5.25447e-06 -0.395864 0.399999 -0.506723 0.398755 -0.173437 -0.499915 -0.192716 -0.100005 -0.00552612 0.0999912 0.299974 -0.199999 -0.296687 0.492672 0.103454 -0.499985 -0.494582 1.82144e-05 -0.0158641 0.099231 0.299959 0.500328 -0.10514 0.103949 -0.399956 0.317142 -0.411321 -0.00262793 -0.29524 -0.498642 0.300742 -0.495817 0.0999992 -0.300137 -0.116576 0.0997613 -0.300132 
0.000596326 0.500058 0.199987 -0.400926 -0.101682 0.301249 -0.0991253 0.500701 -0.0999958 0.399999 0.0219225 -0.199992 -0.399998 7.58849e-05 -0.399947 -0.295599 -0.300018 0.0973603 -0.400021 -0.291149 -0.419527 -0.00794084 -0.198178 -0.199976 -0.294993 -0.00202662 0.29999 0.498876 -0.299738 -0.399826 0.00767905 0.508116 0.399961 0.100457 0.099932 0.500213 0.0113311 0.099864 -0.101574 -0.200433 0.00906564 0.500265 -0.399955 0.100023 0.197663 3.5035e-05 0.0900253 -0.402566 0.305903 0.399992 -0.000149855 0.00964495 -0.200655 -0.203169 -0.400059 0.397506 0.333928 -0.400007 2.41526e-05 -0.499917 0.404853 -0.0158296 0.210458 -0.183899 -0.0992812 0.00866021 -0.200531 -0.00322478 0.0895612 0.182312 -0.300206 0.220096 0.200158 0.299936 0.501031 -0.4 -0.200341 0.500008 -0.494023 -4.80833e-06 -0.000756703 0.402777 0.400005 0.088357 -0.29999 -0.298938 0.0968699 -0.399739 -0.299985 -0.498276 0.200005 -0.295864 -0.400001 -0.00672328 -0.201245 0.0265632 0.500085 0.507284 -5.06269e-06 0.0944739 -0.100009 0.0999736 0.100001 0.00331281 0.292672 -0.396546 -0.499985 0.005418 1.82144e-05 0.384136 -0.500769 0.0999586 0.400328 0.49486 -0.396051 0.400044 0.017142 0.388679 -0.102628 0.10476 0.501358 -0.399258 0.304183 0.0999992 -0.300137 0.383424 -0.000238654 0.199868 
3.13114e-06 -0.2 -0.4 0.2 0.4 0.200001 1.32439e-11 -0.4 0.499989 0.2 0.500027 0.100003 0.2 1.58901e-05 0.400003 0.500001 0.5 -0.1 -0.199993 0.400169 7.3126e-06 0.200018 -0.499988 -0.29999 0.100001 -0.400118 0.0999905 3.4588e-05 -0.4 0.400005 0.400001 -0.399998 0.500007 0.299997 -9.65384e-09 -0.1 0.500021 0.300077 -0.099942 0.0999997 0.4 0.1 -0.2 -0.100003 0.2 2.39012e-06 0.2 -9.94273e-07 -0.2 0.2 0.299998 0.100003 -0.400034 0.000136116 -0.100001 -0.300008 -0.299712 0.4 5.99322e-06 -0.3 0.200009 -3.36318e-07 -8.06265e-06 -0.199904 0.5 -0.299968 0.50004 0.1 -0.200011 -0.4 -0.500001 -0.199965 0.200171 -1.78888e-05 0.199959 -0.4 -0.300002 6.34308e-06 -0.500019 0.299998 0.0999994 0.300128 -4.81868e-08 0.1 -0.2 -0.4 -0.5 -0.1 -0.2 -0.2999 0.1 -0.499984 0.3 -0.500036 -0.4 0.300004 -0.499993 0.400007 -0.3 -0.400047 -0.100003 -0.4 -1.25028e-09 -0.3 0.0999517 0.400029 0.3 0.20002 0.1 -0.10003 -0.1 -0.5 0.299956 -0.200139 1.05385e-07 0.100004 -0.299973 -0.3 -0.0999945 0.3 0.400002 1.00532e-07 -0.399982 1.96962e-08 -0.1 -0.300001 0.400006 0.5 
0.300003 -2.86722e-08 -0.1 0.1 -0.5 0.400001 0.3 0.4 -0.200011 0.1 0.400027 -0.499997 2.4798e-07 0.200016 -0.199997 -0.0999994 -8.76541e-08 -0.5 -0.0999933 0.200169 7.3126e-06 -0.299982 -0.0999882 0.30001 -0.399999 0.0998818 -0.300009 0.200035 -0.5 4.89067e-06 -0.299999 -0.299998 -0.299993 0.099997 0.4 -0.1 2.09206e-05 -0.399923 -0.499942 -3.16973e-07 -0.0999998 -0.2 0.4 -0.300003 -0.5 0.200002 -0.5 -0.200001 0.3 -0.5 -0.500002 3.13647e-06 -0.300034 0.300136 0.299999 -0.400008 0.100288 4.7223e-07 -0.099994 1.08141e-07 -0.299991 0.2 -0.400008 0.300096 -0.2 0.300032 -0.0999595 -0.2 0.0999885 -0.5 0.499999 3.48e-05 0.100171 0.0999821 -0.500041 -0.2 -0.300002 0.200006 -0.200019 -0.500002 0.199999 0.100128 -0.3 0.3 0.5 0.4 0.3 1.24009e-08 2.50898e-07 9.97635e-05 -0.4 0.400016 0.4 0.499964 -2.8748e-07 0.100004 0.200007 0.100007 -0.2 0.499953 0.099997 -0.2 0.5 -0.1 -4.82529e-05 -0.299971 -0.5 -0.0999798 -0.2 -3.04877e-05 0.0999999 -3.65e-07 -0.500044 -0.500139 0.5 3.72524e-06 0.200027 0.1 -0.0999945 0.5 2.40918e-06 0.1 -0.499982 0.5 -0.2 -0.500001 -0.399994 -0.3 
0 0.5 0.4 -0.2 0.4 0 -0.2 -0.1 0.3 0.3 0.4 0.2 -0.1 0 -0.1 -0.3 -0.1 0.5 0.4 0.2 0.1 0.3 -0.3 -0.1 0.5 -0.3 0.1 -0.3 -0.4 -0.2 -0.3 -0.5 0 0.2 0.2 -0.4 0.5 -0.3 -0.2 -0.3 0.2 0.4 -0.1 -0.2 0.2 -0.3 0 0.2 0.3 0.2 -0.1 0.3 -0.2 -0.2 0.4 -0.4 0 0.5 -0.3 0.5 0.3 -0.1 -0.1 -0.2 0.4 0.4 -0.5 -0.2 -0.4 0.3 0.4 0.4 0.4 0.5 0.4 -0.2 -0.4 -0.4 -0.3 0.4 -0.1 0.2 0.1 -0.5 0.5 0.4 -0.2 -0.1 -0.1 -0.5 -0.2 -0.4 0 0.1 -0.5 0 0.5 -0.2 -0.4 -0.3 -0.5 -0.5 0.2 0.5 -0.1 0.4 -0.1 0.5 -0.3 -0.3 0.2 0 0.2 0.5 0.1 0 0.5 -0.4 0.1 -0.1 -0.5 0.2 0 0.4 -0.3 -0.5 0 -0.3 
-0.5 0.5 0 -0.1 0.2 -0.4 0.3 -0.5 0.1 -0.3 0.5 -0.3 0 -0.4 0.4 -0.5 0 -0.4 0.4 -0.2 -0.5 0.3 0.2 0.4 -0.3 -0.5 0 -0.1 0.2 -0.3 0.5 0.2 -0.3 -0.1 0.4 0.1 0 0.1 0 0 -0.5 -0.4 0.4 0.2 0.3 -0.5 0.4 -0.5 -0.4 -0.1 -0.1 0.2 -0.2 0.4 0 0.4 -0.3 0.1 0 0 0.1 -0.4 -0.5 0.5 -0.1 0.4 0.5 -0.3 -0.1 -0.2 -0.1 0.4 0 0.5 0 -0.5 -0.3 -0.3 0.5 0.3 0.4 0 -0.5 0.1 0.1 -0.5 -0.1 -0.4 -0.3 -0.2 -0.4 -0.3 -0.3 0.1 0.4 -0.3 0.1 -0.2 0.3 -0.2 -0.4 -0.4 0 0.4 0.5 -0.5 0 0.1 0 0 0.3 -0.3 0.4 0 0.2 0.5 0.5 -0.3 0.5 -0.2 0 -0.3 -0.2 0.4 0.5 0.3 0.5 0.3 
0.5 -0.4 -0.2 -0.3 0 0.5 -0.5 -0.5 0.5 0.5 -0.5 -0.5 0.4 0.2 0 -0.5 -0.5 -0.2 0 -0.4 0.3 0.3 -0.5 0.1 0.3 0.1 0.5 -0.4 -0.5 0.5 0.4 0.3 -0.2 0.4 0.3 0.1 -0.2 0.2 0.3 -0.2 0.5 0.4 0.3 0 0 0 0.5 0.1 -0.2 -0.2 -0.4 -0.2 0.3 0.4 0.5 -0.2 0.3 0.5 0 -0.4 0 -0.1 -0.1 -0.3 -0.4 0 0.4 -0.5 -0.5 0 0 0.3 -0.3 0.5 -0.3 0.2 -0.1 0.5 0.1 0.1 -0.3 -0.4 0 0 0.2 0.1 -0.3 0.4 0.3 0.1 0 0.2 -0.2 -0.5 -0.5 0.4 0.5 0.1 0.1 -0.4 0.2 -0.1 -0.5 -0.1 0.1 0.1 -0.2 -0.4 0.2 -0.3 -0.3 0.1 -0.2 0.1 0.1 0 -0.2 0 -0.2 -0.2 0.2 -0.3 0 0.5 0.5 0.5 -0.2 0.2 
-0.4 -0.1 -0.2 -0.5 0.4 -0.1 0.3 -0.2 0 0.5 0 0.2 -0.1 -0.4 -0.3 0 -0.3 -0.3 -0.4 0.5 0.3 -0.1 0.4 -0.3 -0.3 -0.5 -0.1 0.1 0.1 -0.2 -0.4 0.2 -0.4 -0.3 0.3 0.3 -0.1 0.1 0.1 -0.1 -0.2 0.4 0 0 0.1 0.5 0 -0.4 0.1 -0.5 0.2 0.3 -0.4 -0.1 -0.2 0 0.5 -0.3 0 -0.5 -0.1 0.4 0.2 -0.4 -0.2 -0.5 0.3 0 -0.4 -0.5 0.4 -0.2 0 0 -0.3 0.4 0.2 0 0.4 -0.3 0 -0.3 0.2 -0.3 0.2 0.4 0 0.1 0.5 0.3 0 0.1 0.3 -0.1 -0.2 0.3 -0.3 0.3 -0.3 0.3 0.5 -0.2 -0.5 0.1 -0.4 -0.1 0.3 0.2 0 -0.3 0 0.1 -0.5 0.1 0.1 0.2 0 -0.3 -0.1 0 -0.3 0.5 0.2 -0.2 0.3 -0.3 -0.2 0.4 
-0.5 -0.5 0.2 0.4 0.1 -0.3 0.5 0.5 -0.4 0.1 0.3 0.1 0.5 0.5 -0.4 0 -0.1 0.5 0 -0.1 -0.4 -0.1 0.5 0.5 0 0.1 0 0.4 0 -0.5 -0.3 0 -0.4 0.4 0.5 0.3 0.1 0 0.4 -0.1 0.1 0.1 0.1 -0.2 -0.1 -0.4 0.5 -0.1 -0.1 0.3 0.4 0.2 0 0.3 0.3 0 -0.2 0.5 -0.1 -0.1 0.4 -0.5 0.4 0.3 -0.4 -0.2 0.5 0.3 0.3 0.2 0 -0.1 -0.3 0 0.3 -0.3 0.3 0.4 -0.4 -0.5 -0.4 -0.5 0.1 0 0.1 0.3 0.3 0.1 0.3 -0.1 0.5 0 0.2 0.1 0.2 0.3 0.3 -0.2 -0.4 0.3 -0.3 0.3 0.1 0.3 0.2 0 -0.4 -0.1 0.3 0 -0.1 0.4 0.5 0.3 -0.5 -0.4 0.1 0.2 0.2 -0.2 0.5 -0.1 -0.2 0.1 -0.1 0.1 0.2 -0.2 
-0.5 0.2 0.3 0 0 -0.3 0 -0.1 0.4 -0.1 0.1 -0.2 0.1 0 -0.4 -0.4 -0.1 0.4 0.2 0 -0.1 -0.2 0.1 -0.4 -0.2 -0.2 0 0.2 -0.3 -0.2 -0.4 0 -0.2 0.3 -0.1 -0.4 0.3 0 0.5 0.5 0.2 -0.2 0.1 0 0.3 0.1 -0.5 0 -0.4 -0.2 -0.1 0.4 0.4 0.4 0.1 -0.4 -0.1 0.3 0.2 -0.5 0.4 0.5 0 0 -0.1 0 0.3 0.4 0.1 0.4 0.2 0.3 0 0.3 0 0.4 0.5 0.3 -0.2 -0.4 0 -0.4 0.1 0.2 0.1 0 -0.4 -0.2 0.4 -0.4 0.2 0 -0.3 -0.4 -0.4 0 0 0.3 -0.3 -0.4 0.1 0.1 -0.4 -0.1 0.2 -0.4 0.4 0.5 -0.3 0.4 -0.3 -0.2 -0.1 -0.4 0 0.4 -0.5 -0.4 -0.4 -0.1 -0.1 -0.5 -0.1 -0.5 0.3 -0.1 0 0.5 
0.5 -0.4 0 -0.5 -0.4 0.2 -0.5 -0.4 0 -0.4 0 -0.1 -0.4 0.1 -0.2 0.1 0.2 0 0.4 -0.3 -0.1 -0.4 0 0.1 0.5 -0.5 0 0.5 -0.4 -0.2 -0.3 -0.3 -0.2 -0.5 0 0.2 0.5 0.1 0 0.3 -0.4 0.1 0 -0.5 -0.4 -0.4 0 -0.5 -0.2 0.2 0.5 0 0 -0.2 0 -0.1 0 -0.4 0 0.1 0.3 -0.1 0.4 0.3 0.5 -0.5 0.5 -0.4 -0.5 0.3 -0.2 0.1 0.5 -0.4 -0.1 0.5 -0.5 -0.3 0.5 0 0.5 -0.4 0.5 -0.5 0.1 0.1 -0.2 0.3 0.3 0.5 -0.4 -0.4 -0.2 -0.3 -0.1 0.4 0.3 0 0.1 -0.2 -0.3 -0.4 -0.1 0.5 -0.4 -0.4 0 0.3 0.1 -0.3 0.5 -0.4 0 0.1 -0.5 -0.2 0.5 -0.5 0.3 -0.5 -0.2 -0.1 0.3 0.2 0.3 -0.4 0.3 0.1 
0 0 -0.3 -0.3 0.4 -0.3 0 0 0.4 -0.2 -0.3 0 -0.1 0.5 0.1 0.3 0 0.5 0.3 0.2 -0.1 0 0 0.5 0.3 -0.3 0.1 -0.3 -0.4 -0.5 -0.1 -0.4 0.3 -0.4 0 0.3 -0.2 -0.1 0.1 0.2 0.4 0 -0.1 0 -0.5 0 0.5 0.2 0.4 0.4 0.1 -0.3 -0.2 0.1 -0.1 -0.3 0 -0.4 -0.5 -0.2 0.1 0.5 0.1 0 -0.2 0.1 -0.3 0.4 -0.1 -0.4 0.4 -0.5 0.2 -0.4 0.4 0.4 -0.3 -0.3 0.1 -0.5 -0.3 0 0 0.1 -0.5 -0.5 -0.2 0.1 -0.4 -0.3 0.4 0 -0.3 -0.5 0.5 0.1 0 -0.5 0.1 0 0.2 -0.3 0.2 0.5 0 0.2 0.2 0.1 -0.4 0.3 0 0.3 0.1 0.4 0.1 0 -0.2 -0.5 0.3 -0.2 -0.1 0.3 -0.3 0 0 -0.2 0.3 0 
